loopIndex,raw_genre,meta_genre,instrument,subinstrument,wav,json,mid,mel_path,feat_path,id,wav_path
104162.0,Rock&Metal,Rock/Metal,Bass,Slap Bass 2,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_05.Bass_06.Slap Bass 2\Bass_Slap Bass 2_0104162_Rock&Metal_110BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_05.Bass_06.Slap Bass 2\Bass_Slap Bass 2_0104162_Rock&Metal_110BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_05.Bass_06.Slap Bass 2\Bass_Slap Bass 2_0104162_Rock&Metal_110BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0104162.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\104162.npy,,
,blues,Blues-like,,,,,,C:\Users\anjen\Desktop\project\anjenn\genre_classification\GTZAN\processed_mels\blues.00003.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\GTZAN\mfcc_npy\blues.00003.npy,blues.00003,C:\Users\anjen\Desktop\project\anjenn\genre_classification\GTZAN\genres_original\blues\blues.00003.wav
98633.0,Folk&Blues,Blues-like,Bass,Acoustic Bass,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_05.Bass_01.Acoustic Bass\Bass_Acoustic Bass_0098633_Folk&Blues_105BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_05.Bass_01.Acoustic Bass\Bass_Acoustic Bass_0098633_Folk&Blues_105BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_05.Bass_01.Acoustic Bass\Bass_Acoustic Bass_0098633_Folk&Blues_105BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0098633.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\98633.npy,,
97894.0,Dance,Pop/Dance/RnB,Piano,Electric Piano 1,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_05.Electric Piano 1\Piano_Electric Piano 1_0097894_Dance_116BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_05.Electric Piano 1\Piano_Electric Piano 1_0097894_Dance_116BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_05.Electric Piano 1\Piano_Electric Piano 1_0097894_Dance_116BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097894.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97894.npy,,
62997.0,Rock&Metal,Rock/Metal,Guitar,Electric Guitar (clean),C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_04.Electric Guitar (clean)\Guitar_Electric Guitar (clean)_0062997_Rock&Metal_55BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_04.Electric Guitar (clean)\Guitar_Electric Guitar (clean)_0062997_Rock&Metal_55BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_04.Electric Guitar (clean)\Guitar_Electric Guitar (clean)_0062997_Rock&Metal_55BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0062997.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\62997.npy,,
64013.0,Rock&Metal,Rock/Metal,Guitar,Overdriven Guitar,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_06.Overdriven Guitar\Guitar_Overdriven Guitar_0064013_Rock&Metal_122BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_06.Overdriven Guitar\Guitar_Overdriven Guitar_0064013_Rock&Metal_122BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_06.Overdriven Guitar\Guitar_Overdriven Guitar_0064013_Rock&Metal_122BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0064013.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\64013.npy,,
62068.0,Rock&Metal,Rock/Metal,Guitar,Electric Guitar (jazz),C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_03.Electric Guitar (jazz)\Guitar_Electric Guitar (jazz)_0062068_Rock&Metal_66BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_03.Electric Guitar (jazz)\Guitar_Electric Guitar (jazz)_0062068_Rock&Metal_66BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_03.Electric Guitar (jazz)\Guitar_Electric Guitar (jazz)_0062068_Rock&Metal_66BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0062068.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\62068.npy,,
62988.0,Dance,Pop/Dance/RnB,Guitar,Electric Guitar (clean),C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_04.Electric Guitar (clean)\Guitar_Electric Guitar (clean)_0062988_Dance_115BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_04.Electric Guitar (clean)\Guitar_Electric Guitar (clean)_0062988_Dance_115BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_04.Electric Guitar (clean)\Guitar_Electric Guitar (clean)_0062988_Dance_115BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0062988.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\62988.npy,,
63504.0,Dance,Pop/Dance/RnB,Guitar,Electric Guitar (clean),C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_04.Electric Guitar (clean)\Guitar_Electric Guitar (clean)_0063504_Dance_104BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_04.Electric Guitar (clean)\Guitar_Electric Guitar (clean)_0063504_Dance_104BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_04.Electric Guitar (clean)\Guitar_Electric Guitar (clean)_0063504_Dance_104BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0063504.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\63504.npy,,
104547.0,Dance,Pop/Dance/RnB,Bass,Synth Bass 2,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_05.Bass_08.Synth Bass 2\Bass_Synth Bass 2_0104547_Dance_126BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_05.Bass_08.Synth Bass 2\Bass_Synth Bass 2_0104547_Dance_126BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_05.Bass_08.Synth Bass 2\Bass_Synth Bass 2_0104547_Dance_126BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0104547.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\104547.npy,,
63731.0,Dance,Pop/Dance/RnB,Guitar,Electric Guitar (muted),C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_05.Electric Guitar (muted)\Guitar_Electric Guitar (muted)_0063731_Dance_96BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_05.Electric Guitar (muted)\Guitar_Electric Guitar (muted)_0063731_Dance_96BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_05.Electric Guitar (muted)\Guitar_Electric Guitar (muted)_0063731_Dance_96BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0063731.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\63731.npy,,
65171.0,Rock&Metal,Rock/Metal,Guitar,Distortion Guitar,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_07.Distortion Guitar\Guitar_Distortion Guitar_0065171_Rock&Metal_131BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_07.Distortion Guitar\Guitar_Distortion Guitar_0065171_Rock&Metal_131BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_07.Distortion Guitar\Guitar_Distortion Guitar_0065171_Rock&Metal_131BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0065171.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\65171.npy,,
51061.0,Rock&Metal,Rock/Metal,Guitar,Acoustic Guitar (nylon),C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_01.Acoustic Guitar (nylon)\Guitar_Acoustic Guitar (nylon)_0051061_Rock&Metal_100BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_01.Acoustic Guitar (nylon)\Guitar_Acoustic Guitar (nylon)_0051061_Rock&Metal_100BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_01.Acoustic Guitar (nylon)\Guitar_Acoustic Guitar (nylon)_0051061_Rock&Metal_100BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0051061.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\51061.npy,,
107507.0,Rock&Metal,Rock/Metal,Strings,Cello,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_06.Strings_03.Cello\Strings_Cello_0107507_Rock&Metal_91BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_06.Strings_03.Cello\Strings_Cello_0107507_Rock&Metal_91BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_06.Strings_03.Cello\Strings_Cello_0107507_Rock&Metal_91BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0107507.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\107507.npy,,
,blues,Blues-like,,,,,,C:\Users\anjen\Desktop\project\anjenn\genre_classification\GTZAN\processed_mels\blues.00081.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\GTZAN\mfcc_npy\blues.00081.npy,blues.00081,C:\Users\anjen\Desktop\project\anjenn\genre_classification\GTZAN\genres_original\blues\blues.00081.wav
104424.0,Dance,Pop/Dance/RnB,Bass,Synth Bass 2,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_05.Bass_08.Synth Bass 2\Bass_Synth Bass 2_0104424_Dance_142BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_05.Bass_08.Synth Bass 2\Bass_Synth Bass 2_0104424_Dance_142BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_05.Bass_08.Synth Bass 2\Bass_Synth Bass 2_0104424_Dance_142BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0104424.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\104424.npy,,
106763.0,Rap&Hiphop,HipHop/Rap,Strings,Viola,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_06.Strings_02.Viola\Strings_Viola_0106763_Rap&Hiphop_68BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_06.Strings_02.Viola\Strings_Viola_0106763_Rap&Hiphop_68BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_06.Strings_02.Viola\Strings_Viola_0106763_Rap&Hiphop_68BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0106763.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\106763.npy,,
99142.0,Dance,Pop/Dance/RnB,Bass,Acoustic Bass,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_05.Bass_01.Acoustic Bass\Bass_Acoustic Bass_0099142_Dance_145BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_05.Bass_01.Acoustic Bass\Bass_Acoustic Bass_0099142_Dance_145BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_05.Bass_01.Acoustic Bass\Bass_Acoustic Bass_0099142_Dance_145BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0099142.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\99142.npy,,
62060.0,Folk&Blues,Blues-like,Guitar,Electric Guitar (jazz),C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_03.Electric Guitar (jazz)\Guitar_Electric Guitar (jazz)_0062060_Folk&Blues_75BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_03.Electric Guitar (jazz)\Guitar_Electric Guitar (jazz)_0062060_Folk&Blues_75BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_03.Electric Guitar (jazz)\Guitar_Electric Guitar (jazz)_0062060_Folk&Blues_75BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0062060.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\62060.npy,,
99058.0,Dance,Pop/Dance/RnB,Bass,Acoustic Bass,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_05.Bass_01.Acoustic Bass\Bass_Acoustic Bass_0099058_Dance_134BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_05.Bass_01.Acoustic Bass\Bass_Acoustic Bass_0099058_Dance_134BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_05.Bass_01.Acoustic Bass\Bass_Acoustic Bass_0099058_Dance_134BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0099058.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\99058.npy,,
51056.0,Rock&Metal,Rock/Metal,Guitar,Acoustic Guitar (nylon),C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_01.Acoustic Guitar (nylon)\Guitar_Acoustic Guitar (nylon)_0051056_Rock&Metal_105BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_01.Acoustic Guitar (nylon)\Guitar_Acoustic Guitar (nylon)_0051056_Rock&Metal_105BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_01.Acoustic Guitar (nylon)\Guitar_Acoustic Guitar (nylon)_0051056_Rock&Metal_105BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0051056.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\51056.npy,,
63250.0,Rap&Hiphop,HipHop/Rap,Guitar,Electric Guitar (clean),C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_04.Electric Guitar (clean)\Guitar_Electric Guitar (clean)_0063250_Rap&Hiphop_94BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_04.Electric Guitar (clean)\Guitar_Electric Guitar (clean)_0063250_Rap&Hiphop_94BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_04.Electric Guitar (clean)\Guitar_Electric Guitar (clean)_0063250_Rap&Hiphop_94BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0063250.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\63250.npy,,
97657.0,RnB&Soul,Pop/Dance/RnB,Piano,Electric Piano 1,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_05.Electric Piano 1\Piano_Electric Piano 1_0097657_RnB&Soul_60BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_05.Electric Piano 1\Piano_Electric Piano 1_0097657_RnB&Soul_60BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_05.Electric Piano 1\Piano_Electric Piano 1_0097657_RnB&Soul_60BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0097657.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\97657.npy,,
,disco,Pop/Dance/RnB,,,,,,C:\Users\anjen\Desktop\project\anjenn\genre_classification\GTZAN\processed_mels\disco.00084.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\GTZAN\mfcc_npy\disco.00084.npy,disco.00084,C:\Users\anjen\Desktop\project\anjenn\genre_classification\GTZAN\genres_original\disco\disco.00084.wav
65082.0,Rock&Metal,Rock/Metal,Guitar,Distortion Guitar,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_07.Distortion Guitar\Guitar_Distortion Guitar_0065082_Rock&Metal_82BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_07.Distortion Guitar\Guitar_Distortion Guitar_0065082_Rock&Metal_82BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_07.Distortion Guitar\Guitar_Distortion Guitar_0065082_Rock&Metal_82BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0065082.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\65082.npy,,
62161.0,Rap&Hiphop,HipHop/Rap,Guitar,Electric Guitar (jazz),C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_03.Electric Guitar (jazz)\Guitar_Electric Guitar (jazz)_0062161_Rap&Hiphop_89BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_03.Electric Guitar (jazz)\Guitar_Electric Guitar (jazz)_0062161_Rap&Hiphop_89BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_03.Electric Guitar (jazz)\Guitar_Electric Guitar (jazz)_0062161_Rap&Hiphop_89BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0062161.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\62161.npy,,
62714.0,Folk&Blues,Blues-like,Guitar,Electric Guitar (clean),C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_04.Electric Guitar (clean)\Guitar_Electric Guitar (clean)_0062714_Folk&Blues_83BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_04.Electric Guitar (clean)\Guitar_Electric Guitar (clean)_0062714_Folk&Blues_83BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_04.Electric Guitar (clean)\Guitar_Electric Guitar (clean)_0062714_Folk&Blues_83BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0062714.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\62714.npy,,
64462.0,Dance,Pop/Dance/RnB,Guitar,Distortion Guitar,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_07.Distortion Guitar\Guitar_Distortion Guitar_0064462_Dance_97BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_07.Distortion Guitar\Guitar_Distortion Guitar_0064462_Dance_97BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_07.Distortion Guitar\Guitar_Distortion Guitar_0064462_Dance_97BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0064462.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\64462.npy,,
83904.0,Dance,Pop/Dance/RnB,Piano,Electric Piano 1,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_03.Piano_05.Electric Piano 1\Piano_Electric Piano 1_0083904_Dance_93BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_05.Electric Piano 1\Piano_Electric Piano 1_0083904_Dance_93BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_03.Piano_05.Electric Piano 1\Piano_Electric Piano 1_0083904_Dance_93BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0083904.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\83904.npy,,
63713.0,Dance,Pop/Dance/RnB,Guitar,Electric Guitar (muted),C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_05.Electric Guitar (muted)\Guitar_Electric Guitar (muted)_0063713_Dance_97BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_05.Electric Guitar (muted)\Guitar_Electric Guitar (muted)_0063713_Dance_97BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_05.Electric Guitar (muted)\Guitar_Electric Guitar (muted)_0063713_Dance_97BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0063713.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\63713.npy,,
108188.0,RnB&Soul,Pop/Dance/RnB,Strings,Tremolo Strings,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_06.Strings_05.Tremolo Strings\Strings_Tremolo Strings_0108188_RnB&Soul_109BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_06.Strings_05.Tremolo Strings\Strings_Tremolo Strings_0108188_RnB&Soul_109BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_06.Strings_05.Tremolo Strings\Strings_Tremolo Strings_0108188_RnB&Soul_109BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0108188.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\108188.npy,,
64068.0,Dance,Pop/Dance/RnB,Guitar,Overdriven Guitar,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_06.Overdriven Guitar\Guitar_Overdriven Guitar_0064068_Dance_130BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_06.Overdriven Guitar\Guitar_Overdriven Guitar_0064068_Dance_130BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_06.Overdriven Guitar\Guitar_Overdriven Guitar_0064068_Dance_130BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0064068.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\64068.npy,,
64796.0,Rock&Metal,Rock/Metal,Guitar,Distortion Guitar,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\01.원천데이터\TS_04.Guitar_07.Distortion Guitar\Guitar_Distortion Guitar_0064796_Rock&Metal_80BPM.wav,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_07.Distortion Guitar\Guitar_Distortion Guitar_0064796_Rock&Metal_80BPM.json,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\02.라벨링데이터\TL_04.Guitar_07.Distortion Guitar\Guitar_Distortion Guitar_0064796_Rock&Metal_80BPM.mid,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\processed_mels\0064796.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\k-music\Training\mfcc_npy\64796.npy,,
,metal,Rock/Metal,,,,,,C:\Users\anjen\Desktop\project\anjenn\genre_classification\GTZAN\processed_mels\metal.00065.npy,C:\Users\anjen\Desktop\project\anjenn\genre_classification\GTZAN\mfcc_npy\metal.00065.npy,metal.00065,C:\Users\anjen\Desktop\project\anjenn\genre_classification\GTZAN\genres_original\metal\metal.00065.wav
